vessel_id,timestamp,speed_knots,draft_m,heading_deg,fuel_rate_lph
vessel_groningen_001,2025-09-20T16:00:00Z,10.867,5.827,252,193.067
vessel_groningen_001,2025-09-20T17:00:00Z,11.0,5.85,259,194.0
vessel_groningen_001,2025-09-20T18:00:00Z,11.133,5.873,266,194.933
vessel_groningen_001,2025-09-20T19:00:00Z,11.267,5.897,273,195.867
vessel_groningen_001,2025-09-20T20:00:00Z,11.4,5.92,280,196.8
vessel_groningen_001,2025-09-20T21:00:00Z,11.533,5.943,287,197.733
vessel_groningen_001,2025-09-20T22:00:00Z,11.667,5.967,294,198.667
vessel_groningen_001,2025-09-20T23:00:00Z,11.8,5.99,301,199.6
vessel_groningen_001,2025-09-21T00:00:00Z,8.733,5.453,308,178.133
vessel_groningen_001,2025-09-21T01:00:00Z,8.867,5.477,315,179.067
vessel_groningen_001,2025-09-21T02:00:00Z,9.0,5.5,322,180.0
vessel_groningen_001,2025-09-21T03:00:00Z,9.133,5.523,329,180.933
vessel_groningen_001,2025-09-21T04:00:00Z,9.267,5.547,336,181.867
vessel_groningen_001,2025-09-21T05:00:00Z,9.4,5.57,343,182.8
vessel_groningen_001,2025-09-21T06:00:00Z,9.533,5.593,350,183.733
vessel_groningen_001,2025-09-21T07:00:00Z,9.667,5.617,357,184.667
vessel_groningen_001,2025-09-21T08:00:00Z,9.8,5.64,4,185.6
vessel_groningen_001,2025-09-21T09:00:00Z,9.933,5.663,11,186.533
vessel_groningen_001,2025-09-21T10:00:00Z,10.067,5.687,18,187.467
vessel_groningen_001,2025-09-21T11:00:00Z,10.2,5.71,25,188.4
vessel_groningen_001,2025-09-21T12:00:00Z,10.333,5.733,32,189.333
vessel_groningen_001,2025-09-21T13:00:00Z,10.467,5.757,39,190.267
vessel_groningen_001,2025-09-21T14:00:00Z,10.6,5.78,46,191.2
vessel_groningen_001,2025-09-21T15:00:00Z,10.733,5.803,53,192.133
vessel_groningen_001,2025-09-21T16:00:00Z,10.867,5.827,60,193.067
vessel_groningen_001,2025-09-21T17:00:00Z,11.0,5.85,67,194.0
vessel_groningen_001,2025-09-21T18:00:00Z,11.133,5.873,74,194.933
vessel_groningen_001,2025-09-21T19:00:00Z,11.267,5.897,81,195.867
vessel_groningen_001,2025-09-21T20:00:00Z,11.4,5.92,88,196.8
vessel_groningen_001,2025-09-21T21:00:00Z,11.533,5.943,95,197.733
vessel_groningen_001,2025-09-21T22:00:00Z,11.667,5.967,102,198.667
vessel_groningen_001,2025-09-21T23:00:00Z,11.8,5.99,109,199.6
vessel_groningen_001,2025-09-22T00:00:00Z,8.733,5.453,116,178.133
vessel_groningen_001,2025-09-22T01:00:00Z,8.867,5.477,123,179.067
vessel_groningen_001,2025-09-22T02:00:00Z,9.0,5.5,130,180.0
vessel_groningen_001,2025-09-22T03:00:00Z,9.133,5.523,137,180.933
vessel_groningen_001,2025-09-22T04:00:00Z,9.267,5.547,144,181.867
vessel_groningen_001,2025-09-22T05:00:00Z,9.4,5.57,151,182.8
vessel_groningen_001,2025-09-22T06:00:00Z,9.533,5.593,158,183.733
vessel_groningen_001,2025-09-22T07:00:00Z,9.667,5.617,165,184.667
vessel_groningen_001,2025-09-22T08:00:00Z,9.8,5.64,172,185.6
vessel_groningen_001,2025-09-22T09:00:00Z,9.933,5.663,179,186.533
vessel_groningen_001,2025-09-22T10:00:00Z,10.067,5.687,186,187.467
vessel_groningen_001,2025-09-22T11:00:00Z,10.2,5.71,193,188.4
vessel_groningen_001,2025-09-22T12:00:00Z,10.333,5.733,200,189.333
vessel_groningen_001,2025-09-22T13:00:00Z,10.467,5.757,207,190.267
vessel_groningen_001,2025-09-22T14:00:00Z,10.6,5.78,214,191.2
vessel_groningen_001,2025-09-22T15:00:00Z,10.733,5.803,221,192.133
vessel_groningen_001,2025-09-22T16:00:00Z,10.867,5.827,228,193.067
vessel_groningen_001,2025-09-22T17:00:00Z,11.0,5.85,235,194.0
vessel_groningen_001,2025-09-22T18:00:00Z,11.133,5.873,242,194.933
vessel_groningen_001,2025-09-22T19:00:00Z,11.267,5.897,249,195.867
vessel_groningen_001,2025-09-22T20:00:00Z,11.4,5.92,256,196.8
vessel_groningen_001,2025-09-22T21:00:00Z,11.533,5.943,263,197.733
vessel_groningen_001,2025-09-22T22:00:00Z,11.667,5.967,270,198.667
vessel_groningen_001,2025-09-22T23:00:00Z,11.8,5.99,277,199.6
vessel_groningen_001,2025-09-23T00:00:00Z,8.733,5.453,284,178.133
vessel_groningen_001,2025-09-23T01:00:00Z,8.867,5.477,291,179.067
vessel_groningen_001,2025-09-23T02:00:00Z,9.0,5.5,298,180.0
vessel_groningen_001,2025-09-23T03:00:00Z,9.133,5.523,305,180.933
vessel_groningen_001,2025-09-23T04:00:00Z,9.267,5.547,312,181.867
vessel_groningen_001,2025-09-23T05:00:00Z,9.4,5.57,319,182.8
vessel_groningen_001,2025-09-23T06:00:00Z,9.533,5.593,326,183.733
vessel_groningen_001,2025-09-23T07:00:00Z,9.667,5.617,333,184.667
vessel_groningen_001,2025-09-23T08:00:00Z,9.8,5.64,340,185.6
vessel_groningen_001,2025-09-23T09:00:00Z,9.933,5.663,347,186.533
vessel_groningen_001,2025-09-23T10:00:00Z,10.067,5.687,354,187.467
vessel_groningen_001,2025-09-23T11:00:00Z,10.2,5.71,1,188.4
vessel_groningen_001,2025-09-23T12:00:00Z,10.333,5.733,8,189.333
vessel_groningen_001,2025-09-23T13:00:00Z,10.467,5.757,15,190.267
vessel_groningen_001,2025-09-23T14:00:00Z,10.6,5.78,22,191.2
vessel_groningen_001,2025-09-23T15:00:00Z,10.733,5.803,29,192.133
vessel_groningen_001,2025-09-23T16:00:00Z,10.867,5.827,36,193.067
vessel_groningen_001,2025-09-23T17:00:00Z,11.0,5.85,43,194.0
vessel_groningen_001,2025-09-23T18:00:00Z,11.133,5.873,50,194.933
vessel_groningen_001,2025-09-23T19:00:00Z,11.267,5.897,57,195.867
vessel_groningen_001,2025-09-23T20:00:00Z,11.4,5.92,64,196.8
vessel_groningen_001,2025-09-23T21:00:00Z,11.533,5.943,71,197.733
vessel_groningen_001,2025-09-23T22:00:00Z,11.667,5.967,78,198.667
vessel_groningen_001,2025-09-23T23:00:00Z,11.8,5.99,85,199.6
vessel_groningen_001,2025-09-24T00:00:00Z,8.733,5.453,92,178.133
vessel_groningen_001,2025-09-24T01:00:00Z,8.867,5.477,99,179.067
vessel_groningen_001,2025-09-24T02:00:00Z,9.0,5.5,106,180.0
vessel_groningen_001,2025-09-24T03:00:00Z,9.133,5.523,113,180.933
vessel_groningen_001,2025-09-24T04:00:00Z,9.267,5.547,120,181.867
vessel_groningen_001,2025-09-24T05:00:00Z,9.4,5.57,127,182.8
vessel_groningen_001,2025-09-24T06:00:00Z,9.533,5.593,134,183.733
vessel_groningen_001,2025-09-24T07:00:00Z,9.667,5.617,141,184.667
vessel_groningen_001,2025-09-24T08:00:00Z,9.8,5.64,148,185.6
vessel_groningen_001,2025-09-24T09:00:00Z,9.933,5.663,155,186.533
vessel_groningen_001,2025-09-24T10:00:00Z,10.067,5.687,162,187.467
vessel_groningen_001,2025-09-24T11:00:00Z,10.2,5.71,169,188.4
vessel_groningen_001,2025-09-24T12:00:00Z,10.333,5.733,176,189.333
vessel_groningen_001,2025-09-24T13:00:00Z,10.467,5.757,183,190.267
vessel_groningen_001,2025-09-24T14:00:00Z,10.6,5.78,190,191.2
vessel_groningen_001,2025-09-24T15:00:00Z,10.733,5.803,197,192.133
vessel_groningen_001,2025-09-24T16:00:00Z,10.867,5.827,204,193.067
vessel_groningen_001,2025-09-24T17:00:00Z,11.0,5.85,211,194.0
vessel_groningen_001,2025-09-24T18:00:00Z,11.133,5.873,218,194.933
vessel_groningen_001,2025-09-24T19:00:00Z,11.267,5.897,225,195.867
vessel_groningen_001,2025-09-24T20:00:00Z,11.4,5.92,232,196.8
vessel_groningen_001,2025-09-24T21:00:00Z,11.533,5.943,239,197.733
vessel_groningen_001,2025-09-24T22:00:00Z,11.667,5.967,246,198.667
vessel_groningen_001,2025-09-24T23:00:00Z,11.8,5.99,253,199.6
vessel_groningen_001,2025-09-25T00:00:00Z,8.733,5.453,260,178.133
vessel_groningen_001,2025-09-25T01:00:00Z,8.867,5.477,267,179.067
vessel_groningen_001,2025-09-25T02:00:00Z,9.0,5.5,274,180.0
vessel_groningen_001,2025-09-25T03:00:00Z,9.133,5.523,281,180.933
vessel_groningen_001,2025-09-25T04:00:00Z,9.267,5.547,288,181.867
vessel_groningen_001,2025-09-25T05:00:00Z,9.4,5.57,295,182.8
vessel_groningen_001,2025-09-25T06:00:00Z,9.533,5.593,302,183.733
vessel_groningen_001,2025-09-25T07:00:00Z,9.667,5.617,309,184.667
vessel_groningen_001,2025-09-25T08:00:00Z,9.8,5.64,316,185.6
vessel_groningen_001,2025-09-25T09:00:00Z,9.933,5.663,323,186.533
vessel_groningen_001,2025-09-25T10:00:00Z,10.067,5.687,330,187.467
vessel_groningen_001,2025-09-25T11:00:00Z,10.2,5.71,337,188.4
vessel_groningen_001,2025-09-25T12:00:00Z,10.333,5.733,344,189.333
vessel_groningen_001,2025-09-25T13:00:00Z,10.467,5.757,351,190.267
vessel_groningen_001,2025-09-25T14:00:00Z,10.6,5.78,358,191.2
vessel_groningen_001,2025-09-25T15:00:00Z,10.733,5.803,5,192.133
vessel_groningen_001,2025-09-25T16:00:00Z,10.867,5.827,12,193.067
vessel_groningen_001,2025-09-25T17:00:00Z,11.0,5.85,19,194.0
vessel_groningen_001,2025-09-25T18:00:00Z,11.133,5.873,26,194.933
vessel_groningen_001,2025-09-25T19:00:00Z,11.267,5.897,33,195.867
vessel_groningen_001,2025-09-25T20:00:00Z,11.4,5.92,40,196.8
vessel_groningen_001,2025-09-25T21:00:00Z,11.533,5.943,47,197.733
vessel_groningen_001,2025-09-25T22:00:00Z,11.667,5.967,54,198.667
vessel_groningen_001,2025-09-25T23:00:00Z,11.8,5.99,61,199.6
vessel_groningen_001,2025-09-26T00:00:00Z,8.733,5.453,68,178.133
vessel_groningen_001,2025-09-26T01:00:00Z,8.867,5.477,75,179.067
vessel_groningen_001,2025-09-26T02:00:00Z,9.0,5.5,82,180.0
vessel_groningen_001,2025-09-26T03:00:00Z,9.133,5.523,89,180.933
vessel_groningen_001,2025-09-26T04:00:00Z,9.267,5.547,96,181.867
vessel_groningen_001,2025-09-26T05:00:00Z,9.4,5.57,103,182.8
vessel_groningen_001,2025-09-26T06:00:00Z,9.533,5.593,110,183.733
vessel_groningen_001,2025-09-26T07:00:00Z,9.667,5.617,117,184.667
vessel_groningen_001,2025-09-26T08:00:00Z,9.8,5.64,124,185.6
vessel_groningen_001,2025-09-26T09:00:00Z,9.933,5.663,131,186.533
vessel_groningen_001,2025-09-26T10:00:00Z,10.067,5.687,138,187.467
vessel_groningen_001,2025-09-26T11:00:00Z,10.2,5.71,145,188.4
vessel_groningen_001,2025-09-26T12:00:00Z,10.333,5.733,152,189.333
vessel_groningen_001,2025-09-26T13:00:00Z,10.467,5.757,159,190.267
vessel_groningen_001,2025-09-26T14:00:00Z,10.6,5.78,166,191.2
vessel_groningen_001,2025-09-26T15:00:00Z,10.733,5.803,173,192.133
vessel_groningen_001,2025-09-26T16:00:00Z,10.867,5.827,180,193.067
vessel_groningen_001,2025-09-26T17:00:00Z,11.0,5.85,187,194.0
vessel_groningen_001,2025-09-26T18:00:00Z,11.133,5.873,194,194.933
vessel_groningen_001,2025-09-26T19:00:00Z,11.267,5.897,201,195.867
vessel_groningen_001,2025-09-26T20:00:00Z,11.4,5.92,208,196.8
vessel_groningen_001,2025-09-26T21:00:00Z,11.533,5.943,215,197.733
vessel_groningen_001,2025-09-26T22:00:00Z,11.667,5.967,222,198.667
vessel_groningen_001,2025-09-26T23:00:00Z,11.8,5.99,229,199.6
vessel_groningen_001,2025-09-27T00:00:00Z,8.733,5.453,236,178.133
vessel_groningen_001,2025-09-27T01:00:00Z,8.867,5.477,243,179.067
vessel_groningen_001,2025-09-27T02:00:00Z,9.0,5.5,250,180.0
vessel_groningen_001,2025-09-27T03:00:00Z,9.133,5.523,257,180.933
vessel_groningen_001,2025-09-27T04:00:00Z,9.267,5.547,264,181.867
vessel_groningen_001,2025-09-27T05:00:00Z,9.4,5.57,271,182.8
vessel_groningen_001,2025-09-27T06:00:00Z,9.533,5.593,278,183.733
vessel_groningen_001,2025-09-27T07:00:00Z,9.667,5.617,285,184.667
vessel_groningen_001,2025-09-27T08:00:00Z,9.8,5.64,292,185.6
vessel_groningen_001,2025-09-27T09:00:00Z,9.933,5.663,299,186.533
vessel_groningen_001,2025-09-27T10:00:00Z,10.067,5.687,306,187.467
vessel_groningen_001,2025-09-27T11:00:00Z,10.2,5.71,313,188.4
vessel_groningen_001,2025-09-27T12:00:00Z,10.333,5.733,320,189.333
vessel_groningen_001,2025-09-27T13:00:00Z,10.467,5.757,327,190.267
vessel_groningen_001,2025-09-27T14:00:00Z,10.6,5.78,334,191.2
vessel_groningen_001,2025-09-27T15:00:00Z,10.733,5.803,341,192.133
vessel_groningen_001,2025-09-27T16:00:00Z,10.867,5.827,348,193.067
vessel_groningen_001,2025-09-27T17:00:00Z,11.0,5.85,355,194.0
vessel_groningen_001,2025-09-27T18:00:00Z,11.133,5.873,2,194.933
vessel_groningen_001,2025-09-27T19:00:00Z,11.267,5.897,9,195.867
vessel_groningen_001,2025-09-27T20:00:00Z,11.4,5.92,16,196.8
vessel_groningen_001,2025-09-27T21:00:00Z,11.533,5.943,23,197.733
vessel_groningen_001,2025-09-27T22:00:00Z,11.667,5.967,30,198.667
vessel_groningen_001,2025-09-27T23:00:00Z,11.8,5.99,37,199.6
vessel_groningen_001,2025-09-28T00:00:00Z,8.8,5.465,44,178.6
vessel_groningen_001,2025-09-28T01:00:00Z,8.933,5.488,51,179.533
vessel_groningen_001,2025-09-28T02:00:00Z,9.067,5.512,58,180.467
vessel_groningen_001,2025-09-28T03:00:00Z,9.2,5.535,65,181.4
vessel_groningen_001,2025-09-28T04:00:00Z,9.333,5.558,72,182.333
vessel_groningen_001,2025-09-28T05:00:00Z,9.467,5.582,79,183.267
vessel_groningen_001,2025-09-28T06:00:00Z,9.6,5.605,86,184.2
vessel_groningen_001,2025-09-28T07:00:00Z,9.733,5.628,93,185.133
vessel_groningen_001,2025-09-28T08:00:00Z,9.867,5.652,100,186.067
vessel_groningen_001,2025-09-28T09:00:00Z,10.0,5.675,107,187.0
vessel_groningen_001,2025-09-28T10:00:00Z,10.133,5.698,114,187.933
vessel_groningen_001,2025-09-28T11:00:00Z,10.267,5.722,121,188.867
vessel_groningen_001,2025-09-28T12:00:00Z,10.4,5.745,128,189.8
vessel_groningen_001,2025-09-28T13:00:00Z,10.533,5.768,135,190.733
vessel_groningen_001,2025-09-28T14:00:00Z,10.667,5.792,142,191.667
vessel_groningen_001,2025-09-28T15:00:00Z,10.8,5.815,149,192.6
vessel_groningen_001,2025-09-28T16:00:00Z,10.933,5.838,156,193.533
vessel_groningen_001,2025-09-28T17:00:00Z,11.067,5.862,163,194.467
vessel_groningen_001,2025-09-28T18:00:00Z,11.2,5.885,170,195.4
vessel_groningen_001,2025-09-28T19:00:00Z,11.333,5.908,177,196.333
vessel_groningen_001,2025-09-28T20:00:00Z,11.467,5.932,184,197.267
vessel_groningen_001,2025-09-28T21:00:00Z,11.6,5.955,191,198.2
vessel_groningen_001,2025-09-28T22:00:00Z,11.733,5.978,198,199.133
vessel_groningen_001,2025-09-28T23:00:00Z,11.867,6.002,205,200.067
vessel_groningen_001,2025-09-29T00:00:00Z,8.8,5.465,212,178.6
vessel_groningen_001,2025-09-29T01:00:00Z,8.933,5.488,219,179.533
vessel_groningen_001,2025-09-29T02:00:00Z,9.067,5.512,226,180.467
vessel_groningen_001,2025-09-29T03:00:00Z,9.2,5.535,233,181.4
vessel_groningen_001,2025-09-29T04:00:00Z,9.333,5.558,240,182.333
vessel_groningen_001,2025-09-29T05:00:00Z,9.467,5.582,247,183.267
vessel_groningen_001,2025-09-29T06:00:00Z,9.6,5.605,254,184.2
vessel_groningen_001,2025-09-29T07:00:00Z,9.733,5.628,261,185.133
vessel_groningen_001,2025-09-29T08:00:00Z,9.867,5.652,268,186.067
vessel_groningen_001,2025-09-29T09:00:00Z,10.0,5.675,275,187.0
vessel_groningen_001,2025-09-29T10:00:00Z,10.133,5.698,282,187.933
vessel_groningen_001,2025-09-29T11:00:00Z,10.267,5.722,289,188.867
vessel_groningen_001,2025-09-29T12:00:00Z,10.4,5.745,296,189.8
vessel_groningen_001,2025-09-29T13:00:00Z,10.533,5.768,303,190.733
vessel_groningen_001,2025-09-29T14:00:00Z,10.667,5.792,310,191.667
vessel_groningen_001,2025-09-29T15:00:00Z,10.8,5.815,317,192.6
vessel_groningen_001,2025-09-29T16:00:00Z,10.933,5.838,324,193.533
vessel_groningen_001,2025-09-29T17:00:00Z,11.067,5.862,331,194.467
vessel_groningen_001,2025-09-29T18:00:00Z,11.2,5.885,338,195.4
vessel_groningen_001,2025-09-29T19:00:00Z,11.333,5.908,345,196.333
vessel_groningen_001,2025-09-29T20:00:00Z,11.467,5.932,352,197.267
vessel_groningen_001,2025-09-29T21:00:00Z,11.6,5.955,359,198.2
vessel_groningen_001,2025-09-29T22:00:00Z,11.733,5.978,6,199.133
vessel_groningen_001,2025-09-29T23:00:00Z,11.867,6.002,13,200.067
vessel_groningen_001,2025-09-30T00:00:00Z,8.8,5.465,20,178.6
vessel_groningen_001,2025-09-30T01:00:00Z,8.933,5.488,27,179.533
vessel_groningen_001,2025-09-30T02:00:00Z,9.067,5.512,34,180.467
vessel_groningen_001,2025-09-30T03:00:00Z,9.2,5.535,41,181.4
vessel_groningen_001,2025-09-30T04:00:00Z,9.333,5.558,48,182.333
vessel_groningen_001,2025-09-30T05:00:00Z,9.467,5.582,55,183.267
vessel_groningen_001,2025-09-30T06:00:00Z,9.6,5.605,62,184.2
vessel_groningen_001,2025-09-30T07:00:00Z,9.733,5.628,69,185.133
vessel_groningen_001,2025-09-30T08:00:00Z,9.867,5.652,76,186.067
vessel_groningen_001,2025-09-30T09:00:00Z,10.0,5.675,83,187.0
vessel_groningen_001,2025-09-30T10:00:00Z,10.133,5.698,90,187.933
vessel_groningen_001,2025-09-30T11:00:00Z,10.267,5.722,97,188.867
vessel_groningen_001,2025-09-30T12:00:00Z,10.4,5.745,104,189.8
vessel_groningen_001,2025-09-30T13:00:00Z,10.533,5.768,111,190.733
vessel_groningen_001,2025-09-30T14:00:00Z,10.667,5.792,118,191.667
vessel_groningen_001,2025-09-30T15:00:00Z,10.8,5.815,125,192.6
vessel_groningen_001,2025-09-30T16:00:00Z,10.933,5.838,132,193.533
vessel_groningen_001,2025-09-30T17:00:00Z,11.067,5.862,139,194.467
vessel_groningen_001,2025-09-30T18:00:00Z,11.2,5.885,146,195.4
vessel_groningen_001,2025-09-30T19:00:00Z,11.333,5.908,153,196.333
vessel_groningen_001,2025-09-30T20:00:00Z,11.467,5.932,160,197.267
vessel_groningen_001,2025-09-30T21:00:00Z,11.6,5.955,167,198.2
vessel_groningen_001,2025-09-30T22:00:00Z,11.733,5.978,174,199.133
vessel_groningen_001,2025-09-30T23:00:00Z,11.867,6.002,181,200.067
vessel_groningen_001,2025-10-01T00:00:00Z,8.8,5.465,188,178.6
vessel_groningen_001,2025-10-01T01:00:00Z,8.933,5.488,195,179.533
vessel_groningen_001,2025-10-01T02:00:00Z,9.067,5.512,202,180.467
vessel_groningen_001,2025-10-01T03:00:00Z,9.2,5.535,209,181.4
vessel_groningen_001,2025-10-01T04:00:00Z,9.333,5.558,216,182.333
vessel_groningen_001,2025-10-01T05:00:00Z,9.467,5.582,223,183.267
vessel_groningen_001,2025-10-01T06:00:00Z,9.6,5.605,230,184.2
vessel_groningen_001,2025-10-01T07:00:00Z,9.733,5.628,237,185.133
vessel_groningen_001,2025-10-01T08:00:00Z,9.867,5.652,244,186.067
vessel_groningen_001,2025-10-01T09:00:00Z,10.0,5.675,251,187.0
vessel_groningen_001,2025-10-01T10:00:00Z,10.133,5.698,258,187.933
vessel_groningen_001,2025-10-01T11:00:00Z,10.267,5.722,265,188.867
vessel_groningen_001,2025-10-01T12:00:00Z,10.4,5.745,272,189.8
vessel_groningen_001,2025-10-01T13:00:00Z,10.533,5.768,279,190.733
vessel_groningen_001,2025-10-01T14:00:00Z,10.667,5.792,286,191.667
vessel_groningen_001,2025-10-01T15:00:00Z,10.8,5.815,293,192.6
vessel_groningen_001,2025-10-01T16:00:00Z,10.933,5.838,300,193.533
vessel_groningen_001,2025-10-01T17:00:00Z,11.067,5.862,307,194.467
vessel_groningen_001,2025-10-01T18:00:00Z,11.2,5.885,314,195.4
vessel_groningen_001,2025-10-01T19:00:00Z,11.333,5.908,321,196.333
vessel_groningen_001,2025-10-01T20:00:00Z,11.467,5.932,328,197.267
vessel_groningen_001,2025-10-01T21:00:00Z,11.6,5.955,335,198.2
vessel_groningen_001,2025-10-01T22:00:00Z,11.733,5.978,342,199.133
vessel_groningen_001,2025-10-01T23:00:00Z,11.867,6.002,349,200.067
vessel_groningen_001,2025-10-02T00:00:00Z,8.8,5.465,356,178.6
vessel_groningen_001,2025-10-02T01:00:00Z,8.933,5.488,3,179.533
vessel_groningen_001,2025-10-02T02:00:00Z,9.067,5.512,10,180.467
vessel_groningen_001,2025-10-02T03:00:00Z,9.2,5.535,17,181.4
vessel_groningen_001,2025-10-02T04:00:00Z,9.333,5.558,24,182.333
vessel_groningen_001,2025-10-02T05:00:00Z,9.467,5.582,31,183.267
vessel_groningen_001,2025-10-02T06:00:00Z,9.6,5.605,38,184.2
vessel_groningen_001,2025-10-02T07:00:00Z,9.733,5.628,45,185.133
vessel_groningen_001,2025-10-02T08:00:00Z,9.867,5.652,52,186.067
vessel_groningen_001,2025-10-02T09:00:00Z,10.0,5.675,59,187.0
vessel_groningen_001,2025-10-02T10:00:00Z,10.133,5.698,66,187.933
vessel_groningen_001,2025-10-02T11:00:00Z,10.267,5.722,73,188.867
vessel_groningen_001,2025-10-02T12:00:00Z,10.4,5.745,80,189.8
vessel_groningen_001,2025-10-02T13:00:00Z,10.533,5.768,87,190.733
vessel_groningen_001,2025-10-02T14:00:00Z,10.667,5.792,94,191.667
vessel_groningen_001,2025-10-02T15:00:00Z,10.8,5.815,101,192.6
vessel_groningen_001,2025-10-02T16:00:00Z,10.933,5.838,108,193.533
vessel_groningen_001,2025-10-02T17:00:00Z,11.067,5.862,115,194.467
vessel_groningen_001,2025-10-02T18:00:00Z,11.2,5.885,122,195.4
vessel_groningen_001,2025-10-02T19:00:00Z,11.333,5.908,129,196.333
vessel_groningen_001,2025-10-02T20:00:00Z,11.467,5.932,136,197.267
vessel_groningen_001,2025-10-02T21:00:00Z,11.6,5.955,143,198.2
vessel_groningen_001,2025-10-02T22:00:00Z,11.733,5.978,150,199.133
vessel_groningen_001,2025-10-02T23:00:00Z,11.867,6.002,157,200.067
vessel_groningen_001,2025-10-03T00:00:00Z,8.8,5.465,164,178.6
vessel_groningen_001,2025-10-03T01:00:00Z,8.933,5.488,171,179.533
vessel_groningen_001,2025-10-03T02:00:00Z,9.067,5.512,178,180.467
vessel_groningen_001,2025-10-03T03:00:00Z,9.2,5.535,185,181.4
vessel_groningen_001,2025-10-03T04:00:00Z,9.333,5.558,192,182.333
vessel_groningen_001,2025-10-03T05:00:00Z,9.467,5.582,199,183.267
vessel_groningen_001,2025-10-03T06:00:00Z,9.6,5.605,206,184.2
vessel_groningen_001,2025-10-03T07:00:00Z,9.733,5.628,213,185.133
vessel_groningen_001,2025-10-03T08:00:00Z,9.867,5.652,220,186.067
vessel_groningen_001,2025-10-03T09:00:00Z,10.0,5.675,227,187.0
vessel_groningen_001,2025-10-03T10:00:00Z,10.133,5.698,234,187.933
vessel_groningen_001,2025-10-03T11:00:00Z,10.267,5.722,241,188.867
vessel_groningen_001,2025-10-03T12:00:00Z,10.4,5.745,248,189.8
vessel_groningen_001,2025-10-03T13:00:00Z,10.533,5.768,255,190.733
vessel_groningen_001,2025-10-03T14:00:00Z,10.667,5.792,262,191.667
vessel_groningen_001,2025-10-03T15:00:00Z,10.8,5.815,269,192.6
vessel_groningen_001,2025-10-03T16:00:00Z,10.933,5.838,276,193.533
vessel_groningen_001,2025-10-03T17:00:00Z,11.067,5.862,283,194.467
vessel_groningen_001,2025-10-03T18:00:00Z,11.2,5.885,290,195.4
vessel_groningen_001,2025-10-03T19:00:00Z,11.333,5.908,297,196.333
vessel_groningen_001,2025-10-03T20:00:00Z,11.467,5.932,304,197.267
vessel_groningen_001,2025-10-03T21:00:00Z,11.6,5.955,311,198.2
vessel_groningen_001,2025-10-03T22:00:00Z,11.733,5.978,318,199.133
vessel_groningen_001,2025-10-03T23:00:00Z,11.867,6.002,325,200.067
vessel_groningen_001,2025-10-04T00:00:00Z,8.8,5.465,332,178.6
vessel_groningen_001,2025-10-04T01:00:00Z,8.933,5.488,339,179.533
vessel_groningen_001,2025-10-04T02:00:00Z,9.067,5.512,346,180.467
vessel_groningen_001,2025-10-04T03:00:00Z,9.2,5.535,353,181.4
vessel_groningen_001,2025-10-04T04:00:00Z,9.333,5.558,0,182.333
vessel_groningen_001,2025-10-04T05:00:00Z,9.467,5.582,7,183.267
vessel_groningen_001,2025-10-04T06:00:00Z,9.6,5.605,14,184.2
vessel_groningen_001,2025-10-04T07:00:00Z,9.733,5.628,21,185.133
vessel_groningen_001,2025-10-04T08:00:00Z,9.867,5.652,28,186.067
vessel_groningen_001,2025-10-04T09:00:00Z,10.0,5.675,35,187.0
vessel_groningen_001,2025-10-04T10:00:00Z,10.133,5.698,42,187.933
vessel_groningen_001,2025-10-04T11:00:00Z,10.267,5.722,49,188.867
vessel_groningen_001,2025-10-04T12:00:00Z,10.4,5.745,56,189.8
vessel_groningen_001,2025-10-04T13:00:00Z,10.533,5.768,63,190.733
vessel_groningen_001,2025-10-04T14:00:00Z,10.667,5.792,70,191.667
vessel_groningen_001,2025-10-04T15:00:00Z,10.8,5.815,77,192.6
vessel_groningen_001,2025-10-04T16:00:00Z,10.933,5.838,84,193.533
vessel_groningen_001,2025-10-04T17:00:00Z,11.067,5.862,91,194.467
